ident,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,gps_code
AYYD,Yatoam Airstrip,-5.0949,142.3846,OC,PG,PG-HE,Yatoam,AYYD
AYYE,Yalumet Airport,-6.09,147.0117,OC,PG,PG-MPL,Yalumet,AYYE
AYYG,Yemin Airstrip,-3.967,142.2912,OC,PG,PG-SAN,Yemin,AYYG
AYYI,Yili Airstrip,-3.5322,142.1645,OC,PG,PG-SAN,Yili,AYYI
AYYN,Yimnalem Airstrip,-5.1441,144.5956,OC,PG,PG-MPM,Yimnalem,AYYN
AYYQ,Yagrombok Airstrip,-3.585,142.6285,OC,PG,PG-ESW,Yagrombok,AYYQ
AYYR,Yasuru Airport,-6.6015,146.1813,OC,PG,PG-MPL,Yasuru,AYYR
AYYT,Mount Tauwa Airstrip,-6.7293,144.303,OC,PG,PG-SHM,Mount Tauwa,AYYT
AYYU,Mui Airstrip,-4.7912,144.3113,OC,PG,PG-MPM,Mui,AYYU
AYYV,Yawa Airstrip,-4.1003,142.1351,OC,PG,PG-ESW,Yawa,AYYV
AYYW,Yawan Airstrip,-6.1339,146.8438,OC,PG,PG-MPL,Yawan,AYYW
AYZB,Sibilanga Airstrip,-3.4458,142.501,OC,PG,PG-SAN,Sibilanga Mission,AYZB
AYZM,Wasum Airport,-6.0491,149.337,OC,PG,PG-WBK,Wasum,AYZM
AYZQ,Sopise Airstrip,-6.7887,144.1593,OC,PG,PG-SHM,Sopise,AYZQ
AYZU,Oum Airstrip,-4.2684,142.1273,OC,PG,PG-ESW,Oum,AYZU
AYZW,Siawi Airstrip,-4.061,141.4197,OC,PG,PG-SAN,Siawi,AYZW
AYZY,Yilui Airstrip,-3.9292,142.2045,OC,PG,PG-SAN,Yilui,AYZY
AYZZ,Zuebak Airstrip,-6.3088,146.5568,OC,PG,PG-MPL,Zuebak,AYZZ
AZ-0001,Zabrat Airport,40.4955422161,49.9768066406,AS,AZ,AZ-BA,Baku,UBTT
AZ-0002,Khachmas Airfield,41.4578767267,48.8303983212,AS,AZ,AZ-XAC,,
AZ-0003,Shaki Airport,41.1365526725,47.1595001221,AS,AZ,AZ-SA,,
AZ-0004,Naftalan Airport,40.5159198356,46.8294811249,AS,AZ,AZ-GOR,,
AZ-0005,Tanrykulular Airport,40.7429001447,46.8570113182,AS,AZ,AZ-YE,,
AZ-0006,Aghdas Airport,40.6634276083,47.5140988827,AS,AZ,AZ-AGS,,
AZ-0008,Bygyr Airport,40.5290747125,47.8300738335,AS,AZ,AZ-GOY,,
AZ-0009,Mollakend Airport,40.1204185512,48.1457161903,AS,AZ,AZ-KUR,,
AZ-0010,Agdzhabedi Airport,40.0222906243,47.4493503571,AS,AZ,AZ-AGC,,
AZ-0011,Fizuli East Airport,39.5945777411,47.1961283684,AS,AZ,AZ-FUZ,,
AZ-0012,Aghdam Airport,39.9760019628,47.0001447201,AS,AZ,AZ-AGM,,
AZ-0013,Sital Chay Airport,40.8073129238,49.4314813614,AS,AZ,AZ-XIZ,,
AZ-0014,Baku Lokbatan Airport,40.3499619803,49.6697258949,AS,AZ,AZ-BA,,
AZ-0015,Sangachaly Air Base,40.1297707563,49.4549560547,AS,AZ,AZ-BA,,
AZ-0016,Pirsagat Airport,39.8539990554,49.340018034,AS,AZ,AZ-BA,,
AZ-0017,Kazı Magomed Airport,40.0309399667,48.9027643204,AS,AZ,AZ-HAC,,
AZ-0018,Karachala Airport,39.831790367,48.9667510986,AS,AZ,AZ-SAL,,
AZ-0019,Salyany Air Base,39.6495503702,48.9915776253,AS,AZ,AZ-SAL,,
AZ-0021,Kyzylagadzh Air Base,39.0061622679,48.8063120842,AS,AZ,AZ-MAS,,
AZ00,Morton Field,32.8058013916016,-113.50700378418,NA,US,US-AZ,Dateland,AZ00
AZ01,Outback Ranch Airstrip,33.8477783203,-113.570274353,NA,US,US-AZ,Wenden,AZ01
AZ03,Cliff Dwellers Lodge Airport,36.7344017028809,-111.752998352051,NA,US,US-AZ,Marble Canyon,AZ03
AZ04,Hillair Dirt Strip,33.9192008972168,-113.190002441406,NA,US,US-AZ,Aguila,AZ04
AZ05,Lakeside Airpark,33.1124992370605,-112.662002563477,NA,US,US-AZ,Buckeye,AZ05
AZ06,Dateland Airfield,32.8171997070312,-113.527000427246,NA,US,US-AZ,Dateland,AZ06
AZ09,Sergio Private Airport,34.7999992370605,-114.112998962402,NA,US,US-AZ,Lake Havasu City,AZ09
AZ13,Schu Ranch Airport,33.0169982910156,-112.28099822998,NA,US,US-AZ,Maricopa,AZ13
AZ14,Ammon Airport,32.02470016,-109.9570007,NA,US,US-AZ,Willcox,AZ14
AZ17,Circle H Ranch Airport,31.5021991729736,-109.390998840332,NA,US,US-AZ,Douglas,AZ17
AZ19,C & L Ranch Ultralightport,31.7378005981445,-110.625999450684,NA,US,US-AZ,Sonoita,AZ19
AZ21,Four Pillars Airport,31.7458000183105,-110.248001098633,NA,US,US-AZ,Huachuca City/Tombstone,AZ21
AZ25,Goldfield Ranch Airport,33.5999984741211,-111.605003356934,NA,US,US-AZ,Fountain Hills,AZ25
AZ26,Evelyn Field,31.3691997528076,-110.125,NA,US,US-AZ,Palominas,AZ26
AZ27,Big Springs Ranch Airport,34.9099998474121,-112.533996582031,NA,US,US-AZ,Prescott,AZ27
AZ28,Thunder Ridge Airpark,33.8214988708496,-112.572998046875,NA,US,US-AZ,Morristown,AZ28
AZ31,Serene Field,32.9967002868652,-112.272003173828,NA,US,US-AZ,Maricopa,AZ31
AZ32,Roesner Ranch Airport,33.8474998474121,-112.587997436523,NA,US,US-AZ,Morristown,AZ32
AZ34,Massey Farm Airport,34.691428,-114.097739,NA,US,US-AZ,Yucca,AZ34
AZ40,Sheepy Hollow Ranch Airfield,33.7874183655,-113.642417908,NA,US,US-AZ,Salome,AZ40
AZ43,Hidden Valley Airport,33.0638999938965,-112.164001464844,NA,US,US-AZ,Maricopa,AZ43
AZ45,China Peak Observatory Airport,32.7291984558105,-110.295997619629,NA,US,US-AZ,Klondyke,AZ45
AZ46,H&H Ranch Airstrip,34.7663993835449,-112.549003601074,NA,US,US-AZ,Chino Valley,AZ46
AZ49,Walter Ranch Airport,32.8955993652344,-112.253997802734,NA,US,US-AZ,Stanfield,AZ49
AZ50,Triangle Airpark,35.7146987915039,-114.481002807617,NA,US,US-AZ,White Hills,AZ50
AZ57,Pilots Rest Airport,34.9308013916016,-112.512001037598,NA,US,US-AZ,Paulden,AZ57
AZ60,Coyner Airstrip,33.5050010681152,-112.472999572754,NA,US,US-AZ,Litchfield Park,AZ60
AZ61,G.M. Ranch Airport,32.9016990661621,-112.237998962402,NA,US,US-AZ,Stanfield,AZ61
AZ63,Twin Hawks Airpark,32.5278015136719,-111.195999145508,NA,US,US-AZ,Redrock,AZ63
AZ64,Rio Vista Hills Airport,33.9523010253906,-112.686996459961,NA,US,US-AZ,Wickenburg,AZ64
AZ67,El Tiro Gliderport,32.4269981384277,-111.389999389648,NA,US,US-AZ,Tucson,AZ67
AZ71,Cooper Ranch Airport,34.2153015136719,-112.536003112793,NA,US,US-AZ,Yarnell,AZ71
AZ74,Lone Mountain International Airport,31.3551006317139,-110.374000549316,NA,US,US-AZ,Patagonia,AZ74
AZ77,Sunrise Ranch Airport,35.2383003234863,-111.935997009277,NA,US,US-AZ,Williams,AZ77
AZ78,Mel's Ranch Airport,33.011100769043,-112.281997680664,NA,US,US-AZ,Maricopa,AZ78
AZ79,Airscrew Performance Flightpark Ultralightport,33.5299987792969,-112.217002868652,NA,US,US-AZ,Glendale,AZ79
AZ82,Mogollon Airpark,34.3973007202148,-110.529998779297,NA,US,US-AZ,Overgaard,AZ82
AZ85,Tonopah Airport,33.5339012145996,-112.959999084473,NA,US,US-AZ,Tonopah,AZ85
AZ86,Coyote Run Gliderport,34.6842002868652,-112.291999816895,NA,US,US-AZ,Coyote Springs,AZ86
AZ90,Hangar Haciendas Airport,33.353401184082,-112.126998901367,NA,US,US-AZ,Laveen,AZ90
AZ97,X Bar 1 Ranch (Lower) Airport,35.3483009338379,-113.689002990723,NA,US,US-AZ,Kingman,AZ97
AZB,Amazon Bay Airport,-10.2991666667,149.338333333,OC,PG,PG-CPM,,
AZU,Arrowhead Assault Strip,35.275100708,-94.2251968384,NA,US,US-AR,Fort Chaffee,AZU
B01,Granville Airport,43.4237518310547,-73.2691955566406,NA,US,US-NY,Granville,B01
B04,Garnseys Airport,43.0750999450684,-73.5829010009766,NA,US,US-NY,Schuylerville,B04
B06,Basin Harbor Airport,44.1958999633789,-73.3496017456055,NA,US,US-VT,Vergennes,B06
B10,Bowman Field,44.4099998474121,-70.1461029052734,NA,US,US-ME,Livermore Falls,B10
B25,Harrold Airport,41.4762001037598,-84.9060974121094,NA,US,US-IN,Butler,B25
B70,Tiber Dam Airport,48.3138999938965,-111.109001159668,NA,US,US-MT,Tiber Dam,B70
BA-0001,Sport airfield Ciljuge,44.438152313232,18.685613632202,EU,BA,BA-BIH,Tuzla,LQCG
BAJ,Bali Airport,-4.88333333333,149.133333333,OC,PG,PG-WBK,Unea Island,
BBG,Branson Airport,36.532082,-93.200544,NA,US,US-MO,Branson,KBBG
BCP,Bambu Airport,-5.86361111111,146.4925,OC,PG,PG-MPM,Bambu,AYBC
BCW,Benguera Island Airport,-21.8533000946045,35.4383010864258,AF,MZ,MZ-I,Benguera Island,
BCZ,Milyakburra Airport,-13.7808333333,136.201666667,OC,AU,AU-NT,Bickerton Island,
BDH,Willmar Municipal -John L Rice Field,45.11769867,-95.13040161,NA,US,US-MN,Willmar,KBDH
BDZ,Baindoung Airport,-6.34722222222,146.942222222,OC,PG,PG-MPL,,AYBG
BE-0002,Virelles Airport,50.1177787780762,4.33055591583252,EU,BE,BE-WHT,Chimay,
BE-0003,Sovet Airport,50.2866668701172,5.04027795791626,EU,BE,BE-WNA,Ciney,
BE-0006,Neerpelt ULM,51.2119444444,5.47861111111,EU,BE,BE-VLI,,EBNE
BF-0001,Iamgold - Peta Barabe Airfield,14.3663888889,0.0869444444444,AF,BF,BF-OUD,Essakane Gold Mine,
BG-0001,Livada Airport,42.4562835693359,27.1973342895508,EU,BG,BG-02,Livada,
BG-0002,Troyanovo Airport,42.568790435791,27.1482429504395,EU,BG,BG-02,Troyanovo,
BG-0003,Trustikovo Airport,42.4146347045898,27.294454574585,EU,BG,BG-02,Trustikovo,
BG-0004,Zagortsi Airport,42.4034194946289,27.0702457427979,EU,BG,BG-02,Zagortsi,
BG-0005,Svishtov Airport,43.6181793212891,25.2836627960205,EU,BG,BG-04,Svishtov,
BG-0006,Vardim Airport,43.6174659729004,25.5239124298096,EU,BG,BG-04,Svishtov,
BG-0007,Glozhene Airport,43.6792221069336,23.7962455749512,EU,BG,BG-06,Glozhene,
BG-0008,Kozloduy Airport,43.7631340026856,23.7220306396484,EU,BG,BG-06,Kozloduy,
BG-0009,Selanovtsi Airport,43.6552772521973,24.0100708007812,EU,BG,BG-06,Selanovtsi,
BG-0010,Krushovene Airport,43.6235313415527,24.3785667419434,EU,BG,BG-15,Krushovene,
BG-0011,Milkovitsa Airport,43.6342735290527,24.7572536468506,EU,BG,BG-15,Milkovitsa,
BG-0012,Voysil Airport,42.2175598144531,24.6391258239746,EU,BG,BG-16,Voysil,
BG-0013,Dve Mogili Airport,43.6036720275879,25.8778495788574,EU,BG,BG-18,Dve Mogili,
BG-0014,Ryakhovo Airport,43.9827537536621,26.2427444458008,EU,BG,BG-18,Ryakhovo,
BG-0015,Trastenik Airport,43.6659545898438,25.8666858673096,EU,BG,BG-18,Trastenik,
BG-0016,Raykova Moglia Arport,41.8154106140137,26.3040618896484,EU,BG,BG-26,Raykova Moglia,
BG-0017,Topolovgrad Airport,42.1138343811035,26.3833541870117,EU,BG,BG-26,Topolovgrad,
BG-0018,Irechekovo Airport,42.4702491760254,26.7332954406738,EU,BG,BG-28,Irechekovo,
BG-0019,Voynika Airport,42.3777008056641,26.8435192108154,EU,BG,BG-28,Voynika,
BG-0020,Yambol Airport,42.5135536193848,26.4950733184814,EU,BG,BG-28,Yambol,
BG-0021,Gledka Airport,41.5999,25.3857,EU,BG,BG-09,Kardzali,
BG-HKV,Malevo Airport,41.871799469,25.6047992706,EU,BG,BG-26,Haskovo,
BG-JAM,Bezmer Air Base,42.4548988342,26.3521995544,EU,BG,BG-28,Yambol,LBIA
BGAA,Aasiaat Airport,68.7218017578,-52.7846984863,NA,GL,GL-U-A,Aasiaat,BGAA
BGBW,Narsarsuaq Airport,61.1604995728,-45.4259986877,NA,GL,GL-U-A,Narsarsuaq,BGBW
BGCO,Neerlerit Inaat Airport,70.7431030273,-22.6504993439,NA,GL,GL-U-A,Neerlerit Inaat,BGCO
BGDH,Danmarkshavn Landing Strip,76.7666702270508,-18.6666679382324,NA,GL,GL-U-A,Danmarkshavn,BGDH
BGGH,Godthaab / Nuuk Airport,64.19090271,-51.6781005859,NA,GL,GL-U-A,Nuuk,BGGH
BGJN,Ilulissat Airport,69.2432022095,-51.0570983887,NA,GL,GL-U-A,Ilulissat,BGJN
BGKK,Kulusuk Airport,65.573600769,-37.1236000061,NA,GL,GL-U-A,Kulusuk,BGKK
BGMI,Station Nord Landing Strip,81.6,-16.6666666667,NA,GL,GL-U-A,,BGMI
BGMQ,Maniitsoq Airport,65.4124984741,-52.9393997192,NA,GL,GL-U-A,Maniitsoq,BGMQ
BGMV,Mestersvig Airport,72.2369003296,-23.9319000244,NA,GL,GL-U-A,Mestersvig,BGMV
BGP,Bongo Airport,-2.1713,10.2088,AF,GA,GA-8,Bongo,
BGPT,Paamiut Airport,62.0147361755,-49.6709365845,NA,GL,GL-U-A,Paamiut,BGPT
BGQQ,Qaanaaq Airport,77.4886016846,-69.3887023926,NA,GL,GL-U-A,Qaanaaq,BGQQ
BGSF,Kangerlussuaq Airport,67.0122218992,-50.7116031647,NA,GL,GL-U-A,Kangerlussuaq,BGSF
BGSS,Sisimiut Airport,66.9513015747,-53.7293014526,NA,GL,GL-U-A,Sisimiut,BGSS
BGTL,Thule Air Base,76.5311965942,-68.7032012939,NA,GL,GL-U-A,Thule,BGTL
BGUK,Upernavik Airport,72.7901992798,-56.1305999756,NA,GL,GL-U-A,Upernavik,BGUK
BGUQ,Qaarsut Airport,70.7341995239,-52.6962013245,NA,GL,GL-U-A,Uummannaq,BGUQ
BHL,Bahía de los Ángeles Airport,28.9785995483398,-113.560997009277,NA,MX,MX-BCN,Bahía de los Ángeles,
BHT,Brighton Downs Airport,-23.3638888889,141.562777778,OC,AU,AU-QLD,,
BIAE,Arngerðareyri Airport,65.9047012329102,-22.3633003234863,EU,IS,IS-4,Arngerðareyri,BIAE
BIAL,Álftaver Airport,63.5400009155273,-18.4493999481201,EU,IS,IS-8,Álftaver,BIAL
BIAR,Akureyri Airport,65.6600036621094,-18.0727005004883,EU,IS,IS-6,Akureyri,BIAR
BIBA,Bakki Airport,63.5560989379883,-20.1375007629395,EU,IS,IS-8,Bakki,BIBA
BIBD,Bildudalur Airport,65.6412963867188,-23.546199798584,EU,IS,IS-4,Bildudalur,BIBD
BIBF,Borgarfjörður eystri Airport,65.5164031982422,-13.8050003051758,EU,IS,IS-7,Borgarfjörður eystri,BIBF
BIBI,Baeir Airport,66.0999984741211,-22.5669994354248,EU,IS,IS-4,Baeir,BIBI
BIBK,Bakkafjörður Airport,66.0218963623047,-14.8243999481201,EU,IS,IS-6,Bakkafjörður,BIBK
BIBL,Hjaltabakki Airport,65.6449966430664,-20.2875003814697,EU,IS,IS-5,Blönduós,BIBL
BIBR,Búðardalur Airport,65.0753021240234,-21.8003005981445,EU,IS,IS-3,Búðardalur,BIBR
BIBV,Breiðdalsvík Airport,64.7900009155273,-14.0228004455566,EU,IS,IS-7,Breiðdalsvík,BIBV
BIDA,Dagverðará Airport,64.745002746582,-23.7271995544434,EU,IS,IS-3,Dagverðará,BIDA
BIDV,Djúpivogur Airport,64.6442031860352,-14.2827997207642,EU,IS,IS-7,Djúpivogur,BIDV
BIEG,Egilsstaðir Airport,65.2833023071289,-14.4013996124268,EU,IS,IS-7,Egilsstaðir,BIEG
BIEH,Einholtsmelar Airport,64.25,-20.2999992370605,EU,IS,IS-8,Einholtsmelar,BIEH
BIFF,Fáskrúðsfjörður Airport,64.9317016602,-14.0606002808,EU,IS,IS-7,Fáskrúðsfjörður,BIFF
BIFL,Flúðir Airport,64.1427993774414,-20.326099395752,EU,IS,IS-8,Flúðir,BIFL
BIFM,Fagurhólsmýri Airport,63.874698638916,-16.6410999298096,EU,IS,IS-7,Fagurhólsmýri,BIFM
BIFZ,Forsaeti Airport,63.8499984741211,-20.7169990539551,EU,IS,IS-8,Forsaeti,BIFZ
BIGE,Geysir Airport,64.3107986450195,-20.2705993652344,EU,IS,IS-8,Geysir,BIGE
BIGF,Grundarfjörður Airport,64.9914016723633,-23.2247009277344,EU,IS,IS-3,Grundarfjörður,BIGF
BIGH,Gunnarsholt Airport,63.8532981872559,-20.2628002166748,EU,IS,IS-8,Gunnarsholt,BIGH
BIGJ,Gjögur Airport,65.9953002929688,-21.3269004821777,EU,IS,IS-4,Gjögur,BIGJ
BIGR,Grímsey Airport,66.5458,-18.0173,EU,IS,IS-6,Grímsey,BIGR
BIGS,Grímsstaðir Airport,65.6324996948242,-16.1483001708984,EU,IS,IS-6,Grímsstaðir,BIGS
BIHE,Herðubreiðarlindir Airport,65.1885986328125,-16.1947002410889,EU,IS,IS-7,Herðubreiðarlindir,BIHE
BIHI,Hveravellir Airport,64.886100769043,-19.4925003051758,EU,IS,IS-5,Hveravellir,BIHI
BIHK,Hólmavík Airport,65.7046966552734,-21.6963996887207,EU,IS,IS-4,Hólmavík,BIHK
BIHL,Hella Airport,63.8358001708984,-20.3775005340576,EU,IS,IS-8,Hella,BIHL
BIHN,Hornafjordur Airport,64.2956008911133,-15.2271995544434,EU,IS,IS-7,Hornafjordur,BIHN
BIHR,Hvolsvöllur Airport,63.7538986206055,-20.2441997528076,EU,IS,IS-8,Hvolsvöllur,BIHR
BIHS,Hrafnseyri Airport,65.75,-23.4669990539551,EU,IS,IS-4,Hrafnseyri,BIHS
BIHT,Holt Airport,66.0141804294,-23.4416913986,EU,IS,IS-4,Flateyri,BIHT
BIHU,Husavik Airport,65.9523010253906,-17.4260005950928,EU,IS,IS-6,Husavik,BIHU
BIHV,Krókstaðarmelar Airport,65.2664031982422,-20.8469009399414,EU,IS,IS-5,Hvammstangi,BIHV
BIHX,Hrauneyjarfoss Airport,64.1999969482422,-19.2833003997803,EU,IS,IS-8,Hrauneyjarfoss,BIHX
BIHY,Hrisey Airport,66,-18.3999996185303,EU,IS,IS-6,Hrisey,BIHY
BIHZ,Húsafell Airport,64.6996994018555,-20.8836002349854,EU,IS,IS-3,Húsafell,BIHZ
BIID,Ingjaldssanður Airport,66.0500030517578,-23.6961002349854,EU,IS,IS-4,Onundarfjörður,BIID
BIIS,Ísafjörður Airport,66.0580978393555,-23.1352996826172,EU,IS,IS-4,Ísafjörður,BIIS
BIKA,Kaldármelar Airport,64.7789001464844,-22.2569007873535,EU,IS,IS-3,Kaldármelar,BIKA
BIKE,Kerlingafjöll Airport,64.7050018310547,-19.4106006622314,EU,IS,IS-8,Kerlingafjöll,BIKE
BIKF,Keflavik International Airport,63.9850006103516,-22.6056003570557,EU,IS,IS-2,Reykjavík,BIKF
BIKJ,Kroksfjard-Arnes Airport,65.4670028686523,-21.9500007629395,EU,IS,IS-4,Kroksfjard-arnes,BIKJ
BIKL,Kirkjubæjarklaustur Airport,63.7907981872559,-18.0013999938965,EU,IS,IS-8,Kirkjubæjarklaustur,BIKL
BIKP,Kópasker Airport,66.3107986450195,-16.4666996002197,EU,IS,IS-6,Kópasker,BIKP
BIKR,Sauðárkrókur Airport,65.7316970825,-19.5727996826,EU,IS,IS-5,Sauðárkrókur,BIKR
BIMK,Múlakot Airport,63.7141990661621,-19.8791999816895,EU,IS,IS-8,Múlakot,BIMK
BIMM,Melgerðismelar Airport,65.4832992553711,-18.1667003631592,EU,IS,IS-6,Melgerðismelar,BIMM
BIMN,Melanes Airport,65.5169982910156,-22.3999996185303,EU,IS,IS-4,Melanes,BIMN
BIMS,Tungubakkar Airport,64.1810989379883,-21.707799911499,EU,IS,IS-1,Tungubakkar,BIMS
BIND,Nýjidalur Airport,64.7205963134766,-18.0666999816895,EU,IS,IS-8,Nýjidalur,BIND
BINF,Norðfjörður Airport,65.1318969726563,-13.7463998794556,EU,IS,IS-7,Norðfjörður,BINF
BIOF,Ólafsfjörður Airport,66.0832977294922,-18.6667003631592,EU,IS,IS-6,Ólafsfjörður,BIOF
BIPA,Patreksfjordur Airport,65.5558013916016,-23.9650001525879,EU,IS,IS-4,Patreksfjordur,BIPA
BIRE,Reykhólar Airport,65.4526290893555,-22.2061157226562,EU,IS,IS-4,Reykhólar,BIRE
BIRF,Rif Airport,64.9113998413,-23.8230991364,EU,IS,IS-3,Rif,BIRF
BIRG,Raufarhöfn Airport,66.4064025878906,-15.9182996749878,EU,IS,IS-6,Raufarhöfn,BIRG
BIRK,Reykjavik Airport,64.1299972534,-21.9405994415,EU,IS,IS-1,Reykjavik,BIRK
BIRL,Reykjahlíð Airport,65.6557998657227,-16.9181003570557,EU,IS,IS-6,Myvatn,BIRL
BIRS,Reykjanes Airport,65.9141998291016,-22.4214000701904,EU,IS,IS-4,Reykjanes,BIRS
BISA,Sandá Airport,65.1343994140625,-19.6630992889404,EU,IS,IS-5,Sandá,BISA
BISF,Selfoss Airport,63.92919921875,-21.0377998352051,EU,IS,IS-8,Selfoss,BISF
BISG,Steinasandur Airport,64.1669998168945,-15.8999996185303,EU,IS,IS-7,Steinasandur,BISG
BISH,Stora-Holt Airport,65.4000015258789,-21.9330005645752,EU,IS,IS-3,Stora-Holt,BISH
BISI,Siglufjordur Airport,66.13330078125,-18.9167003631592,EU,IS,IS-6,Siglufjordur,BISI
BISK,Skógasandur Airport,63.5172004699707,-19.489200592041,EU,IS,IS-8,Skógasandur,BISK
BISN,Svínafell Airport,64.38330078125,-15.3832998275757,EU,IS,IS-7,Svínafell,BISN
BISP,Sprengisandur Airport,64.6541976928711,-18.4969005584717,EU,IS,IS-8,Sprengisandur,BISP
BISR,Stórikroppur Airport,64.6343994140625,-21.4874992370605,EU,IS,IS-3,Stórikroppur,BISR
BISS,Sandskeið Airport,64.0607986450195,-21.5746994018555,EU,IS,IS-1,Sandskeið,BISS
BIST,Stykkishólmur Airport,65.0580978393555,-22.7942008972168,EU,IS,IS-3,Stykkishólmur,BIST
BISV,Skálavatn Airport,64.1157989501953,-18.7833003997803,EU,IS,IS-8,Skálavatn,BISV
BITE,Þingeyri Airport,65.8703002929687,-23.5599994659424,EU,IS,IS-4,Þingeyri,BITE
BITM,Þórsmörk Airport,63.689998626709,-19.5631008148193,EU,IS,IS-8,Þórsmörk,BITM
BITN,Thorshofn Airport,66.2184982299805,-15.335599899292,EU,IS,IS-6,Thorshofn,BITN
BITO,Thorisos Airport,64.3499984741211,-18.8500003814697,EU,IS,IS-8,Thorisos,BITO
BIVA,Vatnsnes Airport,64.0330963134766,-20.6511001586914,EU,IS,IS-8,Vatnsnes,BIVA
BIVH,Varmahlid Airport,65.5569458007813,-19.4280567169189,EU,IS,IS-5,Varmahlid,BIVH
BIVI,Vík Airport,63.4216995239258,-18.8882999420166,EU,IS,IS-8,Vík,BIVI
BIVM,Vestmannaeyjar Airport,63.4243011474609,-20.2789001464844,EU,IS,IS-8,Vestmannaeyjar,BIVM
BIVO,Vopnafjörður Airport,65.7205963134766,-14.8506002426147,EU,IS,IS-7,Vopnafjörður,BIVO
BJE,Baleela Airport,11.1994444444,28.5230555556,AF,SD,SD-13,Baleela Base Camp,
BJQ,Bahja Airport,19.8730555556,56.0677777778,AS,OM,OM-WU,Bahja,
BKPR,Priština International Airport,42.5727996826172,21.0358009338379,EU,KS,KS-U-A,Prishtina,BKPR
BLM,Bahia De Los Angelos South,28.8919522448,-113.528723717,NA,MX,MX-BCN,,
BMH,Bomai Airport,-6.37316666667,144.637,OC,PG,PG-CPK,Bomai,AYBO
BMQ,Bamburi Airport,-3.98190962373,39.7307682037,AF,KE,KE-300,,HKBM
BMZ,Bamu Airport,-7.8485,143.2433,OC,PG,PG-WPD,Bamu,AYBF
BNM,Bodinumu Airport,-9.10777777778,147.666722222,OC,PG,PG-CPM,Bodinumu,AYBD
BNT,Bundi Airport,-5.74222222222,145.2275,OC,PG,PG-MPM,Bundi,AYDI
BO-0001,Rurenabaque Airport,-14.4279003143,-67.4968032837,SA,BO,BO-B,Rurenabaque,SLRQ
BO-0002,Riberalta Airport,-11.0103998184204,-66.0734024047852,SA,BO,BO-B,Riberalta,
BO-0003,San Juan de Beni Airport,-14.2626,-64.8721,SA,BO,BO-B,Puerto Leigue,
BO-0004,Puerto Ustarez Airport,-12.3431,-64.5205,SA,BO,BO-B,Puerto Ustarez,
BO-0005,Mayo Mayo Airport,-12.2974,-65.0986,SA,BO,BO-B,Santa Rosa de Vigo,
BO-0006,El Mojar Airport,-12.4274,-65.5061,SA,BO,BO-B,El Mojar,
BO-0007,El Tacuaral,-14.0807,-65.658,SA,BO,BO-B,El Tacuaral,
BO-0008,Camiare Airport,-13.9698,-65.6699,SA,BO,BO-B,Camiare,
BO-0009,Saipiru Airport,-19.3911991119,-63.072101593,SA,BO,BO-S,Cordillera,
BO-BVL,Baures Airport,-13.5833330154,-63.5833320618,SA,BO,BO-B,Baures,SLBA
BOK,Brookings Airport,42.0746002197,-124.290000916,NA,US,US-OR,Brookings,BOK
BOT,Bosset Airport,-7.24083333333,141.092333333,OC,PG,PG-WPD,Bosset,AYET
BOV,Boang Airport,-3.3834,153.2812,OC,PG,PG-NIK,Boang Island,
BPF,Batuna Aerodrome,-8.56202777778,158.119305556,OC,SB,SB-WE,Batuna Mission Station,AGBT
BR-0001,Sitio de Voo Tatamborá,-23.8875007629395,-45.4463996887207,SA,BR,BR-SP,"Ponta da Sela, Ilhabela",
BR-0016,Alexânia Municipal Airport,-16.06185,-48.5294,SA,BR,BR-GO,Alexânia,
BR-0022,Fazenda Trescinco Juruena Airport,-10.2447223663,-58.2494430542,SA,BR,BR-MT,Alta Floresta,
BR-0023,Bonfim Airport,3.3621,-59.8239,SA,BR,BR-RR,Bonfim,
BR-0024,Fazenda Montenegro Airport,-0.2525,-49.52,SA,BR,BR-PA,Chaves,
BR-0025,Punto do Carmo Airport,-0.218,-49.764,SA,BR,BR-PA,Chaves,
BR-0026,Afuá Municipal Airport,-0.1581,-50.3881,SA,BR,BR-PA,Afuá,
BR-0027,Anajás Airport,-0.9852,-49.939,SA,BR,BR-PA,Anajás,
BR-0028,Povoado Airport,-0.7687,-48.5278,SA,BR,BR-PA,Salvaterra,
BR-ALT,Alenquer Airport,-1.917,-54.7231,SA,BR,BR-PA,Alenquer,SDWQ
BS-0002,Port Nelson Airstrip,23.6513840777,-74.8450684547,NA,BS,BS-SR,Port Nelson,
BS-0003,Cape Santa Maria Airstrip,23.6493202551,-75.3239178658,NA,BS,BS-LI,,
BS-0004,Cave Cay Airstrip,23.9113018358,-76.2744498253,NA,BS,BS-EX,Cave Cay,
BS-0005,Farmers Cay Airstrip,23.9613718933,-76.3262057304,NA,BS,BS-EX,Little Farmers Cay,
BSI,Blairsville,40.4447222222,-79.2886388889,NA,US,US-PA,Blairsville,
BSP,Bensbach Airport,-8.85805555556,141.259444444,OC,PG,PG-WPD,Bensbach,AYBH
BSV,Besakoa Airport,-15.6725,47.0616666667,AF,MG,MG-M,Besakoa,
BUL,Bulolo Airport,-7.21628667141,146.649541855,OC,PG,PG-MPL,Bulolo,AYBU
BVR,Esperadinha Airport,14.8643055556,-24.746,AF,CV,CV-S,Brava Island,GVBR
